Age Group,total_cases_by_age,age_based_case_rate,age_based_deaths,age_based_death_rate,date
missing,2849,0.1,7,0,2022-01-05
missing,2895,0.1,7,0,2022-01-06
missing,3019,0.1,7,0,2022-01-09
missing,3102,0.1,7,0,2022-01-10
missing,3147,0.1,7,0,2022-01-11
missing,3223,0.1,7,0,2022-01-12
missing,3281,0.1,7,0,2022-01-13
missing,3411,0.1,7,0,2022-01-16
missing,3436,0.1,7,0,2022-01-17
missing,3468,0.1,7,0,2022-01-18
missing,3671,0.1,7,0,2022-01-19
missing,3885,0.1,7,0,2022-01-20
missing,4136,0.1,7,0,2022-01-23
missing,4186,0.1,7,0,2022-01-24
missing,4232,0.1,8,0,2022-01-25
missing,4266,0.1,8,0,2022-01-26
missing,4314,0.1,9,0,2022-01-27
missing,4408,0.1,8,0,2022-01-30
missing,4433,0.1,8,0,2022-01-31
missing,4463,0.1,8,0,2022-02-01
missing,4517,0.1,8,0,2022-02-02
missing,4546,0.1,8,0,2022-02-03
missing,4617,0.1,11,0,2022-02-06
missing,4642,0.1,10,0,2022-02-07
missing,4689,0.1,10,0,2022-02-08
missing,4717,0.1,9,0,2022-02-09
missing,5064,0.1,9,0,2022-02-10
missing,4979,0.1,9,0,2022-02-13
missing,6065,0.1,9,0,2022-02-14
missing,5873,0.1,9,0,2022-02-15
missing,5888,0.1,9,0,2022-02-16
missing,5915,0.1,9,0,2022-02-17
missing,6161,0.1,9,0,2022-02-21
missing,6171,0.1,9,0,2022-02-22
missing,6174,0.1,9,0,2022-02-23
missing,6194,0.1,9,0,2022-02-24
missing,6154,0.1,9,0,2022-02-27
missing,6149,0.1,9,0,2022-02-28
missing,6195,0.1,9,0,2022-03-01
missing,6256,0.1,10,0,2022-03-02
missing,6244,0.1,9,0,2022-03-03
missing,6228,0.1,9,0,2022-03-06
missing,6224,0.1,9,0,2022-03-07
missing,6442,0.1,9,0,2022-03-08
missing,6454,0.1,9,0,2022-03-09
missing,6457,0.1,9,0,2022-03-10
missing,6462,0.1,9,0,2022-03-13
missing,6461,0.1,9,0,2022-03-14
missing,6461,0.1,9,0,2022-03-15
missing,6461,0.1,9,0,2022-03-16
missing,6466,0.1,9,0,2022-03-17
missing,6457,0.1,9,0,2022-03-20
missing,6456,0.1,9,0,2022-03-21
missing,6466,0.1,9,0,2022-03-22
missing,6464,0.1,9,0,2022-03-23
missing,6452,0.1,9,0,2022-03-24
missing,6451,0.1,9,0,2022-03-27
missing,6451,0.1,9,0,2022-03-28
missing,6453,0.1,9,0,2022-03-29
missing,6209,0.1,10,0,2022-03-30
missing,6054,0.1,10,0,2022-03-31
missing,5598,0.1,11,0,2022-04-04
missing,5791,0.1,12,0,2022-04-07
missing,5720,0.1,12,0,2022-04-12
missing,5711,0.1,11,0,2022-04-14
missing,5719,0.1,11,0,2022-04-18
missing,5693,0.1,11,0,2022-04-21
missing,5744,0.1,11,0,2022-04-25
missing,5781,0.1,11,0,2022-04-28
missing,5785,0.1,11,0,2022-05-02
missing,5795,0.1,10,0,2022-05-05
missing,5803,0.1,10,0,2022-05-09
missing,5788,0.1,10,0,2022-05-12
missing,5814,0.1,10,0,2022-05-16
missing,5820,0.1,10,0,2022-05-19
missing,5839,0.1,10,0,2022-05-23
missing,5860,0.1,10,0,2022-05-26
missing,5873,0.1,9,0,2022-05-30
missing,5882,0.1,9,0,2022-06-02
missing,5909,0.1,9,0,2022-06-06
missing,5961,0.1,9,0,2022-06-09
missing,5979,0.1,9,0,2022-06-13
missing,5995,0.1,9,0,2022-06-16
missing,6020,0.1,9,0,2022-06-20
missing,6030,0.1,9,0,2022-06-23
missing,6041,0.1,9,0,2022-06-27
missing,6090,0.1,9,0,2022-06-30
missing,6132,0.1,9,0,2022-07-04
missing,6154,0.1,9,0,2022-07-07
missing,6179,0.1,9,0,2022-07-11
missing,6237,0.1,8,0,2022-07-14
missing,6266,0.1,8,0,2022-07-18
missing,6290,0.1,8,0,2022-07-21
missing,6324,0.1,8,0,2022-07-25
missing,6340,0.1,8,0,2022-07-28
missing,6347,0.1,8,0,2022-08-01
missing,6377,0.1,7,0,2022-08-04
missing,6412,0.1,7,0,2022-08-08
missing,6433,0.1,7,0,2022-08-11
missing,6437,0.1,7,0,2022-08-15
missing,6494,0.1,7,0,2022-08-18
missing,6513,0.1,7,0,2022-08-22
missing,6515,0.1,7,0,2022-08-25
missing,6532,0.1,7,0,2022-08-29
missing,6542,0.1,7,0,2022-09-01
missing,6558,0.1,7,0,2022-09-05
missing,6564,0.1,7,0,2022-09-08
missing,6058,0.1,7,0,2022-09-20
